"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"19/01/2025";"2200";"23,6";"24,3";"23,6";"97,0";"97,0";"94,0";"23,1";"23,5";"22,9";"1010,0";"1010,1";"1009,5";"1,7";"260,0";"4,8";"6,70";"0,2"
"19/01/2025";"2300";"23,7";"23,8";"23,6";"98,0";"98,0";"97,0";"23,2";"23,4";"23,1";"1010,7";"1010,7";"1010,0";"0,4";"259,0";"3,8";"";"0,0"
"20/01/2025";"0000";"23,8";"23,9";"23,7";"98,0";"98,0";"98,0";"23,5";"23,5";"23,3";"1011,4";"1011,4";"1010,7";"0,6";"259,0";"1,3";"";"0,6"
"20/01/2025";"0100";"24,0";"24,1";"23,8";"98,0";"98,0";"98,0";"23,7";"23,7";"23,5";"1011,6";"1011,7";"1011,4";"0,0";"259,0";"1,2";"";"0,2"
"20/01/2025";"0200";"24,0";"24,1";"23,8";"98,0";"98,0";"98,0";"23,7";"23,8";"23,4";"1011,5";"1011,7";"1011,5";"0,0";"259,0";"0,5";"";"0,0"
"20/01/2025";"0300";"24,1";"24,1";"23,9";"98,0";"98,0";"98,0";"23,9";"23,9";"23,6";"1011,0";"1011,4";"1011,0";"0,0";"259,0";"0,8";"";"0,0"
"20/01/2025";"0400";"24,0";"24,2";"24,0";"98,0";"98,0";"98,0";"23,8";"23,9";"23,8";"1010,5";"1011,0";"1010,5";"0,0";"259,0";"0,8";"";"0,4"
"20/01/2025";"0500";"23,9";"24,1";"23,9";"99,0";"99,0";"98,0";"23,7";"23,8";"23,7";"1010,4";"1010,6";"1010,4";"0,3";"259,0";"1,6";"";"0,0"
"20/01/2025";"0600";"24,0";"24,1";"23,9";"99,0";"99,0";"99,0";"23,7";"23,9";"23,7";"1009,7";"1010,4";"1009,7";"0,0";"259,0";"1,2";"";"0,0"
"20/01/2025";"0700";"24,0";"24,0";"23,9";"99,0";"99,0";"99,0";"23,7";"23,8";"23,7";"1009,8";"1009,8";"1009,6";"0,0";"259,0";"0,0";"";"0,2"
"20/01/2025";"0800";"23,9";"24,0";"23,9";"99,0";"99,0";"99,0";"23,7";"23,8";"23,7";"1009,8";"1009,9";"1009,7";"0,1";"259,0";"1,1";"";"0,0"
"20/01/2025";"0900";"23,8";"24,0";"23,7";"99,0";"99,0";"99,0";"23,6";"23,8";"23,5";"1010,4";"1010,4";"1009,8";"1,0";"259,0";"2,0";"";"0,0"
"20/01/2025";"1000";"23,7";"23,9";"23,7";"98,0";"99,0";"98,0";"23,5";"23,7";"23,5";"1011,0";"1011,0";"1010,4";"0,9";"259,0";"2,5";"38,90";"0,0"
"20/01/2025";"1100";"24,7";"24,9";"23,7";"94,0";"98,0";"94,0";"23,8";"24,3";"23,2";"1011,8";"1011,8";"1011,0";"0,5";"259,0";"2,1";"363,80";"0,0"
"20/01/2025";"1200";"27,0";"27,2";"24,7";"83,0";"95,0";"83,0";"23,8";"24,9";"23,6";"1012,0";"1012,0";"1011,8";"0,8";"253,0";"2,5";"964,70";"0,0"
"20/01/2025";"1300";"28,7";"29,0";"27,0";"79,0";"84,0";"75,0";"24,7";"25,2";"22,9";"1012,2";"1012,3";"1012,0";"1,0";"253,0";"3,0";"1569,30";"0,0"
"20/01/2025";"1400";"30,7";"31,5";"28,5";"65,0";"79,0";"59,0";"23,3";"25,1";"22,2";"1012,0";"1012,2";"1012,0";"1,0";"253,0";"2,6";"2719,00";"0,0"
"20/01/2025";"1500";"31,4";"31,4";"29,1";"65,0";"70,0";"59,0";"24,0";"24,4";"21,8";"1011,5";"1012,0";"1011,5";"1,8";"258,0";"3,6";"2200,40";"0,0"
"20/01/2025";"1600";"31,2";"31,9";"30,1";"65,0";"70,0";"60,0";"23,8";"24,7";"23,0";"1010,3";"1011,5";"1010,3";"1,8";"253,0";"4,8";"3715,80";"0,0"
"20/01/2025";"1700";"31,1";"32,4";"30,2";"65,0";"70,0";"59,0";"23,6";"25,2";"22,9";"1008,9";"1010,3";"1008,9";"1,5";"251,0";"4,2";"2639,60";"0,0"
"20/01/2025";"1800";"29,5";"32,2";"29,5";"72,0";"72,0";"57,0";"23,9";"24,8";"21,9";"1007,7";"1008,9";"1007,7";"1,3";"180,0";"5,5";"1411,00";"0,0"
"20/01/2025";"1900";"29,6";"30,3";"29,1";"68,0";"75,0";"68,0";"23,1";"24,6";"23,1";"1007,1";"1007,7";"1007,1";"1,0";"215,0";"4,0";"770,10";"0,0"
"20/01/2025";"2000";"28,3";"29,9";"28,3";"77,0";"78,0";"68,0";"23,9";"24,7";"23,2";"1007,0";"1007,2";"1006,8";"1,2";"222,0";"5,1";"593,10";"0,0"
"20/01/2025";"2100";"27,3";"28,3";"27,3";"84,0";"84,0";"76,0";"24,3";"24,4";"23,1";"1007,6";"1007,8";"1006,9";"1,2";"201,0";"4,8";"140,00";"0,0"
"20/01/2025";"2200";"27,0";"27,4";"27,0";"83,0";"84,0";"83,0";"24,0";"24,4";"23,9";"1008,5";"1008,5";"1007,6";"1,2";"206,0";"4,6";"18,40";"0,0"
"20/01/2025";"2300";"26,5";"27,1";"26,5";"82,0";"84,0";"80,0";"23,2";"24,1";"23,1";"1009,2";"1009,2";"1008,5";"0,9";"211,0";"5,7";"";"0,0"
"21/01/2025";"0000";"26,1";"26,5";"26,1";"87,0";"87,0";"82,0";"23,7";"23,7";"23,2";"1010,2";"1010,3";"1009,2";"1,4";"238,0";"5,0";"";"0,0"
"21/01/2025";"0100";"25,8";"26,1";"25,8";"89,0";"89,0";"87,0";"23,8";"23,9";"23,7";"1010,7";"1010,9";"1010,2";"0,4";"242,0";"4,6";"";"0,0"
"21/01/2025";"0200";"25,5";"25,8";"25,4";"90,0";"90,0";"89,0";"23,7";"23,8";"23,7";"1010,5";"1010,7";"1010,4";"1,8";"242,0";"5,0";"";"0,0"
"21/01/2025";"0300";"25,2";"25,5";"25,2";"91,0";"91,0";"90,0";"23,6";"23,8";"23,6";"1010,3";"1010,6";"1010,3";"1,4";"242,0";"4,4";"";"0,0"
"21/01/2025";"0400";"24,9";"25,2";"24,9";"92,0";"92,0";"91,0";"23,5";"23,6";"23,5";"1009,8";"1010,3";"1009,8";"0,4";"242,0";"3,6";"";"0,0"
"21/01/2025";"0500";"24,5";"24,9";"24,5";"94,0";"94,0";"92,0";"23,5";"23,6";"23,4";"1009,6";"1009,8";"1009,6";"0,7";"242,0";"3,1";"";"0,0"
"21/01/2025";"0600";"24,1";"24,5";"24,1";"96,0";"96,0";"94,0";"23,4";"23,5";"23,4";"1009,3";"1009,6";"1009,3";"0,6";"242,0";"2,6";"";"0,0"
"21/01/2025";"0700";"23,8";"24,1";"23,8";"97,0";"97,0";"96,0";"23,3";"23,4";"23,3";"1008,9";"1009,3";"1008,9";"0,8";"242,0";"3,0";"";"0,0"
"21/01/2025";"0800";"23,6";"23,9";"23,5";"97,0";"97,0";"97,0";"23,2";"23,3";"23,1";"1009,4";"1009,4";"1008,9";"0,0";"242,0";"2,2";"";"0,0"
"21/01/2025";"0900";"23,4";"23,6";"23,4";"98,0";"98,0";"97,0";"23,1";"23,2";"23,0";"1009,6";"1009,6";"1009,2";"0,0";"242,0";"1,2";"";"0,0"
"21/01/2025";"1000";"23,9";"23,9";"23,4";"98,0";"98,0";"98,0";"23,5";"23,5";"23,0";"1010,2";"1010,2";"1009,6";"0,1";"242,0";"1,7";"50,80";"0,0"
"21/01/2025";"1100";"27,3";"27,4";"23,9";"82,0";"98,0";"82,0";"23,9";"24,5";"23,5";"1010,9";"1010,9";"1010,2";"1,3";"248,0";"2,9";"550,30";"0,0"
"21/01/2025";"1200";"29,2";"29,6";"27,3";"76,0";"83,0";"73,0";"24,5";"24,9";"23,7";"1011,2";"1011,2";"1010,9";"1,3";"199,0";"4,8";"1665,10";"0,0"
"21/01/2025";"1300";"29,6";"30,6";"28,9";"73,0";"76,0";"68,0";"24,2";"24,8";"23,5";"1011,7";"1011,7";"1011,2";"1,8";"241,0";"5,3";"1629,70";"0,0"
"21/01/2025";"1400";"29,6";"31,5";"29,5";"69,0";"74,0";"63,0";"23,4";"24,9";"23,0";"1011,9";"1011,9";"1011,6";"2,1";"252,0";"5,1";"1918,20";"0,0"
"21/01/2025";"1500";"31,2";"31,4";"29,6";"68,0";"73,0";"64,0";"24,5";"25,4";"23,5";"1011,7";"1012,0";"1011,7";"2,3";"246,0";"4,7";"2089,50";"0,0"
"21/01/2025";"1600";"31,5";"32,4";"30,7";"68,0";"73,0";"61,0";"24,7";"26,0";"23,1";"1010,1";"1011,7";"1010,1";"1,7";"247,0";"4,3";"2297,80";"0,0"
"21/01/2025";"1700";"31,5";"32,7";"30,1";"68,0";"72,0";"64,0";"24,9";"25,9";"24,0";"1008,7";"1010,1";"1008,7";"1,6";"216,0";"4,7";"2466,60";"0,0"
"21/01/2025";"1800";"29,1";"31,9";"27,7";"83,0";"90,0";"63,0";"25,9";"27,2";"23,8";"1008,3";"1008,7";"1008,2";"1,4";"230,0";"5,0";"1236,00";"2,4"
"21/01/2025";"1900";"25,9";"31,0";"25,9";"91,0";"91,0";"73,0";"24,3";"27,4";"23,6";"1008,1";"1008,4";"1008,0";"3,4";"234,0";"7,9";"2375,60";"2,2"
"21/01/2025";"2000";"25,1";"25,9";"25,0";"94,0";"96,0";"91,0";"24,1";"24,9";"23,9";"1008,3";"1008,3";"1007,8";"1,0";"236,0";"5,9";"233,90";"1,2"
"21/01/2025";"2100";"25,4";"25,6";"25,0";"92,0";"95,0";"92,0";"24,1";"24,5";"24,0";"1008,3";"1008,6";"1008,3";"0,8";"235,0";"3,7";"172,80";"0,0"
"21/01/2025";"2200";"25,2";"25,5";"25,2";"96,0";"96,0";"91,0";"24,4";"24,5";"23,9";"1008,6";"1008,7";"1008,3";"0,5";"197,0";"3,7";"10,00";"0,0"
"21/01/2025";"2300";"24,9";"25,2";"24,7";"97,0";"97,0";"96,0";"24,4";"24,5";"24,2";"1008,8";"1008,8";"1008,5";"0,1";"197,0";"1,7";"";"0,2"
"22/01/2025";"0000";"24,9";"25,0";"24,8";"98,0";"98,0";"97,0";"24,5";"24,6";"24,4";"1009,8";"1009,9";"1008,8";"0,0";"197,0";"1,3";"";"0,0"
"22/01/2025";"0100";"25,0";"25,0";"24,8";"98,0";"98,0";"97,0";"24,6";"24,6";"24,3";"1010,4";"1010,4";"1009,8";"0,2";"197,0";"1,0";"";"0,0"
"22/01/2025";"0200";"24,8";"25,0";"24,7";"98,0";"98,0";"98,0";"24,4";"24,6";"24,3";"1010,6";"1010,7";"1010,4";"0,0";"197,0";"1,0";"";"0,0"
"22/01/2025";"0300";"24,5";"24,9";"24,5";"98,0";"98,0";"98,0";"24,2";"24,5";"24,1";"1010,6";"1010,7";"1010,5";"0,0";"197,0";"0,7";"";"0,0"
"22/01/2025";"0400";"24,6";"24,6";"24,4";"98,0";"98,0";"98,0";"24,3";"24,3";"24,1";"1010,3";"1010,6";"1010,3";"0,0";"197,0";"0,0";"";"0,0"
"22/01/2025";"0500";"24,7";"24,7";"24,5";"98,0";"98,0";"98,0";"24,4";"24,4";"24,2";"1009,4";"1010,3";"1009,4";"0,0";"197,0";"0,0";"";"0,0"
"22/01/2025";"0600";"24,5";"24,7";"24,5";"98,0";"98,0";"98,0";"24,3";"24,4";"24,3";"1009,0";"1009,4";"1009,0";"0,0";"197,0";"0,5";"";"0,0"
"22/01/2025";"0700";"24,5";"24,6";"24,5";"98,0";"98,0";"98,0";"24,2";"24,3";"24,2";"1008,9";"1009,2";"1008,9";"0,0";"197,0";"1,2";"";"0,0"
"22/01/2025";"0800";"24,3";"24,5";"24,3";"98,0";"98,0";"98,0";"24,1";"24,2";"24,1";"1008,9";"1009,1";"1008,9";"0,0";"197,0";"0,8";"";"0,0"
"22/01/2025";"0900";"24,4";"24,4";"24,3";"98,0";"99,0";"98,0";"24,1";"24,1";"24,1";"1009,4";"1009,4";"1008,9";"0,0";"197,0";"1,1";"";"0,0"
"22/01/2025";"1000";"24,8";"24,8";"24,3";"99,0";"99,0";"98,0";"24,5";"24,5";"24,1";"1010,0";"1010,0";"1009,4";"0,0";"197,0";"1,1";"66,70";"0,0"
"22/01/2025";"1100";"27,1";"27,3";"24,8";"91,0";"99,0";"91,0";"25,6";"25,9";"24,5";"1010,6";"1010,6";"1010,0";"1,8";"205,0";"3,3";"501,40";"0,0"
"22/01/2025";"1200";"29,0";"29,2";"27,0";"80,0";"91,0";"80,0";"25,2";"26,1";"24,7";"1011,3";"1011,3";"1010,6";"2,3";"222,0";"5,7";"1396,80";"0,4"
"22/01/2025";"1300";"30,8";"30,9";"28,9";"72,0";"81,0";"70,0";"25,1";"26,1";"24,5";"1011,5";"1011,5";"1011,3";"2,6";"232,0";"5,7";"1714,80";"0,0"
"22/01/2025";"1400";"31,2";"32,3";"30,1";"67,0";"74,0";"64,0";"24,2";"26,1";"23,7";"1011,3";"1011,6";"1011,3";"2,1";"245,0";"6,7";"2609,80";"0,0"
"22/01/2025";"1500";"32,5";"32,9";"31,0";"62,0";"69,0";"60,0";"24,1";"25,4";"23,7";"1010,6";"1011,3";"1010,6";"3,1";"250,0";"5,9";"2843,00";"0,0"
"22/01/2025";"1600";"29,8";"33,9";"28,4";"88,0";"89,0";"57,0";"27,6";"27,8";"23,4";"1009,9";"1010,6";"1009,8";"0,9";"248,0";"5,9";"2302,60";"1,4"
"22/01/2025";"1700";"30,7";"31,5";"28,0";"75,0";"88,0";"72,0";"25,7";"27,5";"24,8";"1008,2";"1009,9";"1008,2";"2,7";"251,0";"4,5";"2248,80";"0,2"
"22/01/2025";"1800";"25,5";"31,9";"25,5";"91,0";"91,0";"65,0";"23,9";"27,0";"23,6";"1008,6";"1008,6";"1007,1";"3,9";"223,0";"9,9";"2148,10";"2,6"
"22/01/2025";"1900";"24,8";"25,5";"23,7";"95,0";"98,0";"91,0";"23,9";"24,0";"23,1";"1007,3";"1008,9";"1006,9";"0,9";"208,0";"9,9";"429,10";"23,0"
"22/01/2025";"2000";"27,5";"28,7";"24,7";"86,0";"95,0";"83,0";"24,9";"26,1";"23,7";"1007,3";"1007,5";"1007,0";"1,1";"210,0";"3,5";"839,20";"0,0"
"22/01/2025";"2100";"26,3";"27,5";"26,2";"92,0";"92,0";"84,0";"24,9";"25,1";"24,5";"1007,9";"1008,0";"1007,3";"0,2";"208,0";"3,5";"99,70";"0,0"
"22/01/2025";"2200";"26,2";"26,6";"26,2";"92,0";"92,0";"90,0";"24,8";"25,0";"24,7";"1008,4";"1008,4";"1007,9";"0,9";"214,0";"2,3";"21,30";"0,0"
"22/01/2025";"2300";"25,7";"26,2";"25,7";"95,0";"95,0";"92,0";"24,9";"24,9";"24,6";"1009,5";"1009,6";"1008,4";"0,0";"208,0";"2,2";"";"0,0"
"23/01/2025";"0000";"25,4";"25,7";"25,3";"95,0";"96,0";"94,0";"24,6";"24,9";"24,3";"1009,9";"1009,9";"1009,5";"0,0";"208,0";"1,6";"";"0,0"
"23/01/2025";"0100";"25,2";"25,5";"25,2";"97,0";"97,0";"94,0";"24,7";"24,7";"24,3";"1010,7";"1010,7";"1009,9";"0,0";"208,0";"0,0";"";"0,0"
"23/01/2025";"0200";"25,0";"25,2";"25,0";"97,0";"97,0";"97,0";"24,5";"24,6";"24,4";"1011,0";"1011,2";"1010,7";"0,0";"208,0";"0,0";"";"0,0"
"23/01/2025";"0300";"24,6";"25,0";"24,6";"98,0";"98,0";"97,0";"24,2";"24,5";"24,2";"1010,7";"1011,0";"1010,7";"0,0";"208,0";"0,0";"";"0,0"
"23/01/2025";"0400";"24,5";"24,7";"24,5";"98,0";"98,0";"98,0";"24,2";"24,2";"24,1";"1010,3";"1010,7";"1010,3";"0,0";"208,0";"0,0";"";"0,0"
"23/01/2025";"0500";"24,3";"24,5";"24,3";"98,0";"98,0";"98,0";"24,0";"24,2";"24,0";"1009,7";"1010,3";"1009,6";"0,0";"208,0";"0,0";"";"0,0"
"23/01/2025";"0600";"24,1";"24,3";"24,1";"98,0";"98,0";"98,0";"23,8";"24,0";"23,8";"1009,3";"1009,8";"1009,3";"0,0";"208,0";"0,0";"";"0,0"
"23/01/2025";"0700";"24,0";"24,2";"23,9";"98,0";"98,0";"98,0";"23,8";"24,0";"23,7";"1008,9";"1009,3";"1008,9";"0,0";"208,0";"0,0";"";"0,0"
"23/01/2025";"0800";"24,0";"24,1";"23,8";"99,0";"99,0";"98,0";"23,8";"23,8";"23,5";"1009,1";"1009,1";"1008,9";"0,0";"208,0";"0,0";"";"0,0"
"23/01/2025";"0900";"24,0";"24,1";"23,9";"99,0";"99,0";"99,0";"23,8";"23,8";"23,6";"1009,6";"1009,6";"1009,1";"0,0";"208,0";"0,0";"";"0,0"
"23/01/2025";"1000";"24,4";"24,4";"23,9";"99,0";"99,0";"99,0";"24,2";"24,2";"23,7";"1009,8";"1009,8";"1009,5";"0,0";"208,0";"0,0";"54,60";"0,0"
"23/01/2025";"1100";"26,4";"26,4";"24,4";"95,0";"99,0";"94,0";"25,6";"25,6";"24,2";"1010,5";"1010,5";"1009,8";"0,9";"208,0";"2,0";"437,10";"0,0"
"23/01/2025";"1200";"28,3";"28,7";"26,4";"81,0";"95,0";"81,0";"24,8";"26,1";"24,8";"1011,1";"1011,1";"1010,5";"0,8";"204,0";"2,5";"1024,70";"0,0"
"23/01/2025";"1300";"30,5";"30,5";"28,2";"73,0";"84,0";"72,0";"25,0";"26,0";"24,6";"1010,9";"1011,1";"1010,9";"1,6";"221,0";"5,1";"1585,00";"0,0"
"23/01/2025";"1400";"30,6";"32,2";"30,1";"68,0";"76,0";"64,0";"23,9";"25,9";"23,9";"1010,5";"1011,0";"1010,5";"1,5";"220,0";"6,0";"2586,30";"0,0"
"23/01/2025";"1500";"30,3";"33,3";"30,3";"68,0";"71,0";"62,0";"23,8";"25,8";"23,5";"1010,2";"1010,6";"1010,2";"2,4";"237,0";"5,6";"1856,70";"0,0"
"23/01/2025";"1600";"31,8";"32,5";"29,7";"60,0";"75,0";"60,0";"23,2";"25,5";"23,2";"1009,2";"1010,3";"1009,2";"0,7";"262,0";"4,4";"1593,60";"0,0"
"23/01/2025";"1700";"33,1";"33,1";"29,0";"61,0";"85,0";"59,0";"24,6";"26,5";"23,4";"1008,2";"1009,3";"1008,2";"0,9";"229,0";"5,3";"2403,20";"0,0"
"23/01/2025";"1800";"31,4";"33,4";"30,0";"70,0";"79,0";"56,0";"25,2";"26,4";"23,1";"1007,3";"1008,3";"1007,2";"1,8";"239,0";"6,4";"2919,30";"0,0"
"23/01/2025";"1900";"30,3";"32,6";"30,2";"72,0";"74,0";"64,0";"24,8";"26,2";"24,3";"1007,0";"1007,6";"1007,0";"2,0";"219,0";"6,5";"2525,80";"0,0"
"23/01/2025";"2000";"27,2";"30,3";"27,2";"90,0";"90,0";"72,0";"25,4";"25,7";"24,1";"1007,2";"1007,5";"1006,9";"2,3";"212,0";"6,0";"536,40";"1,6"
"23/01/2025";"2100";"25,1";"27,2";"25,1";"95,0";"97,0";"90,0";"24,3";"25,9";"24,2";"1007,9";"1008,2";"1007,1";"1,4";"197,0";"5,8";"141,00";"7,8"
"23/01/2025";"2200";"24,3";"25,1";"24,3";"97,0";"97,0";"95,0";"23,7";"24,4";"23,7";"1008,5";"1008,7";"1007,9";"1,2";"228,0";"5,6";"13,30";"0,8"
"23/01/2025";"2300";"23,6";"24,3";"23,5";"96,0";"97,0";"96,0";"22,9";"23,7";"22,9";"1008,9";"1008,9";"1008,3";"1,8";"222,0";"6,0";"";"0,2"
"24/01/2025";"0000";"23,5";"23,6";"23,4";"96,0";"97,0";"96,0";"22,8";"23,0";"22,8";"1009,9";"1010,0";"1008,9";"1,7";"226,0";"4,3";"";"0,0"
"24/01/2025";"0100";"23,7";"23,7";"23,5";"97,0";"97,0";"96,0";"23,2";"23,2";"22,8";"1010,5";"1010,6";"1009,9";"0,6";"225,0";"4,1";"";"0,0"
"24/01/2025";"0200";"23,8";"23,8";"23,7";"96,0";"97,0";"96,0";"23,2";"23,3";"23,0";"1010,3";"1010,6";"1010,3";"1,0";"225,0";"3,0";"";"0,0"
"24/01/2025";"0300";"23,9";"23,9";"23,7";"96,0";"97,0";"96,0";"23,2";"23,3";"23,1";"1009,8";"1010,3";"1009,8";"0,2";"225,0";"2,8";"";"0,0"
"24/01/2025";"0400";"23,9";"24,0";"23,9";"96,0";"96,0";"95,0";"23,2";"23,4";"23,1";"1009,6";"1009,9";"1009,6";"0,6";"225,0";"2,6";"";"0,0"
"24/01/2025";"0500";"24,0";"24,1";"23,9";"95,0";"96,0";"95,0";"23,2";"23,5";"23,1";"1008,6";"1009,6";"1008,6";"0,2";"225,0";"2,1";"";"0,0"
"24/01/2025";"0600";"23,8";"24,0";"23,7";"96,0";"96,0";"95,0";"23,0";"23,2";"22,9";"1007,6";"1008,6";"1007,6";"0,3";"225,0";"2,1";"";"0,0"
"24/01/2025";"0700";"23,5";"23,8";"23,4";"97,0";"97,0";"96,0";"23,0";"23,1";"23,0";"1008,2";"1008,2";"1007,6";"0,5";"225,0";"1,5";"";"0,0"
"24/01/2025";"0800";"23,8";"23,8";"23,5";"97,0";"98,0";"97,0";"23,3";"23,3";"23,0";"1008,6";"1008,6";"1008,1";"0,4";"225,0";"2,0";"";"0,0"
"24/01/2025";"0900";"23,8";"23,9";"23,7";"97,0";"97,0";"96,0";"23,2";"23,3";"23,1";"1009,2";"1009,2";"1008,5";"0,8";"242,0";"2,3";"";"0,0"
"24/01/2025";"1000";"23,1";"23,9";"23,0";"96,0";"97,0";"96,0";"22,5";"23,3";"22,4";"1010,2";"1010,2";"1009,2";"1,8";"251,0";"3,6";"4,20";"0,0"
"24/01/2025";"1100";"22,9";"23,1";"22,8";"98,0";"98,0";"96,0";"22,5";"22,7";"22,4";"1011,1";"1011,1";"1010,2";"1,3";"254,0";"3,1";"52,70";"2,4"
"24/01/2025";"1200";"22,5";"23,0";"22,3";"98,0";"98,0";"98,0";"22,2";"22,7";"22,0";"1012,3";"1012,3";"1011,1";"2,4";"257,0";"6,2";"72,50";"12,6"
"24/01/2025";"1300";"22,7";"22,7";"22,5";"98,0";"98,0";"98,0";"22,4";"22,4";"22,2";"1012,2";"1012,5";"1012,2";"0,7";"225,0";"4,7";"52,40";"9,0"
"24/01/2025";"1400";"22,7";"22,9";"22,5";"98,0";"99,0";"98,0";"22,4";"22,6";"22,2";"1012,2";"1012,4";"1012,2";"0,3";"225,0";"3,9";"156,60";"5,6"
"24/01/2025";"1500";"23,5";"23,5";"22,6";"97,0";"98,0";"96,0";"23,0";"23,0";"22,3";"1011,5";"1012,2";"1011,5";"1,5";"231,0";"3,1";"478,30";"0,6"
"24/01/2025";"1600";"24,0";"24,1";"23,3";"96,0";"97,0";"95,0";"23,3";"23,5";"22,5";"1009,8";"1011,5";"1009,8";"1,6";"231,0";"3,1";"637,70";"0,0"
"24/01/2025";"1700";"24,6";"24,7";"23,9";"93,0";"96,0";"92,0";"23,4";"23,8";"23,0";"1008,7";"1009,8";"1008,7";"0,9";"231,0";"3,1";"718,00";"0,0"
"24/01/2025";"1800";"25,4";"25,5";"24,5";"90,0";"94,0";"88,0";"23,5";"24,0";"23,1";"1007,6";"1008,7";"1007,6";"1,6";"227,0";"2,8";"729,40";"0,0"
"24/01/2025";"1900";"25,6";"26,2";"25,3";"88,0";"91,0";"87,0";"23,5";"24,3";"23,4";"1006,9";"1007,6";"1006,8";"0,8";"225,0";"3,7";"701,50";"0,0"
"24/01/2025";"2000";"26,2";"26,4";"25,6";"87,0";"90,0";"86,0";"23,7";"24,2";"23,6";"1006,5";"1006,9";"1006,5";"0,8";"230,0";"3,7";"622,60";"0,0"
"24/01/2025";"2100";"25,7";"26,5";"25,7";"90,0";"90,0";"86,0";"23,9";"24,2";"23,6";"1007,4";"1007,4";"1006,5";"1,2";"225,0";"3,7";"398,30";"0,0"
"24/01/2025";"2200";"24,8";"25,7";"24,8";"94,0";"94,0";"90,0";"23,8";"24,0";"23,8";"1007,9";"1007,9";"1007,3";"0,0";"225,0";"2,8";"38,00";"0,0"
"24/01/2025";"2300";"24,3";"24,8";"24,3";"97,0";"97,0";"94,0";"23,8";"24,0";"23,7";"1008,8";"1008,8";"1007,9";"0,0";"225,0";"1,7";"";"0,0"
"25/01/2025";"0000";"24,2";"24,3";"24,1";"98,0";"98,0";"97,0";"23,8";"23,8";"23,6";"1009,6";"1009,6";"1008,8";"0,0";"225,0";"0,0";"";"0,0"
"25/01/2025";"0100";"24,0";"24,2";"24,0";"98,0";"98,0";"98,0";"23,6";"23,8";"23,6";"1009,9";"1009,9";"1009,5";"0,0";"225,0";"0,7";"";"0,0"
"25/01/2025";"0200";"24,0";"24,1";"24,0";"98,0";"98,0";"98,0";"23,7";"23,8";"23,6";"1010,6";"1010,6";"1009,9";"0,0";"225,0";"1,4";"";"0,0"
"25/01/2025";"0300";"23,8";"24,0";"23,8";"98,0";"98,0";"98,0";"23,5";"23,7";"23,5";"1009,9";"1010,6";"1009,9";"0,0";"225,0";"0,0";"";"0,0"
"25/01/2025";"0400";"23,5";"23,8";"23,5";"98,0";"98,0";"98,0";"23,2";"23,5";"23,2";"1009,4";"1009,9";"1009,4";"0,0";"225,0";"0,0";"";"0,0"
"25/01/2025";"0500";"23,4";"23,5";"23,3";"99,0";"99,0";"98,0";"23,2";"23,3";"23,1";"1008,7";"1009,4";"1008,7";"0,0";"225,0";"0,0";"";"0,0"
"25/01/2025";"0600";"23,6";"23,6";"23,2";"99,0";"99,0";"99,0";"23,4";"23,4";"23,0";"1008,5";"1008,8";"1008,5";"0,1";"225,0";"1,0";"";"0,0"
"25/01/2025";"0700";"23,5";"23,6";"23,3";"99,0";"99,0";"99,0";"23,3";"23,4";"23,0";"1008,6";"1008,6";"1008,5";"0,0";"225,0";"1,3";"";"0,0"
"25/01/2025";"0800";"23,4";"23,5";"23,3";"99,0";"99,0";"99,0";"23,2";"23,3";"23,1";"1008,8";"1008,8";"1008,5";"0,0";"225,0";"0,0";"";"0,0"
"25/01/2025";"0900";"23,2";"23,5";"23,2";"99,0";"99,0";"99,0";"23,0";"23,2";"23,0";"1009,1";"1009,1";"1008,8";"0,0";"225,0";"0,0";"";"0,0"
"25/01/2025";"1000";"23,6";"23,6";"23,0";"99,0";"99,0";"99,0";"23,4";"23,4";"22,8";"1009,5";"1009,5";"1009,1";"0,0";"225,0";"0,0";"42,00";"0,0"
"25/01/2025";"1100";"25,4";"25,4";"23,6";"96,0";"99,0";"95,0";"24,6";"24,9";"23,4";"1010,4";"1010,4";"1009,5";"0,9";"227,0";"3,0";"406,20";"0,0"
"25/01/2025";"1200";"26,5";"27,2";"25,4";"90,0";"96,0";"87,0";"24,7";"25,3";"24,0";"1011,3";"1011,3";"1010,4";"0,9";"225,0";"3,1";"965,10";"0,0"
"25/01/2025";"1300";"28,5";"29,9";"26,4";"82,0";"91,0";"76,0";"25,0";"26,4";"24,4";"1011,5";"1011,6";"1011,3";"2,1";"230,0";"4,8";"1584,40";"0,0"
"25/01/2025";"1400";"31,1";"31,2";"28,5";"73,0";"82,0";"70,0";"25,6";"26,2";"24,4";"1011,0";"1011,5";"1011,0";"1,9";"226,0";"6,1";"2561,60";"0,2"
